Ticker,Expiration Date,Strike Price,Last Price,Bid,Ask,Volume,Open Interest,Current Price,Predicted_Premium,Error,Calibrated_Predicted_Premium
KO,2025-03-07,56.0,0.11,0.02,0.31,1.0,4,64.0999984741211,0.11431765,0.004317648112773895,0.08666177
KO,2025-03-07,50.0,0.05,0.0,0.23,1.0,1,64.0999984741211,0.10785304,0.05785304009914398,0.080197155
PEP,2025-03-07,140.0,1.82,1.63,1.78,14.0,165,143.2449951171875,1.7203188,-0.09968120574951178,1.692663
PEP,2025-03-07,135.0,0.59,0.56,0.62,3.0,68,143.2449951171875,0.6021808,0.012180778980255158,0.5745249
PEP,2025-03-07,130.0,0.23,0.21,0.25,1.0,31,143.2449951171875,0.22474058,-0.005259420275688181,0.1970847
PEP,2025-03-07,125.0,0.14,0.05,0.17,,21,143.2449951171875,0.09867161,-0.04132839232683183,0.07101573
K,2025-03-07,70.0,0.05,0.0,2.15,,10,82.17500305175781,0.14976917,0.09976917207241058,0.12211329
SBUX,2025-03-07,111.0,2.25,2.27,2.36,10.0,35,111.36000061035156,2.2785413,0.02854132652282715,2.2508855
SBUX,2025-03-07,110.0,1.88,1.82,1.92,9.0,468,111.36000061035156,1.8777093,-0.002290730476379288,1.8500534
SBUX,2025-03-07,109.0,1.48,1.48,1.54,2.0,67,111.36000061035156,1.5492413,0.06924130439758303,1.5215855
SBUX,2025-03-07,108.0,1.22,1.15,1.36,8.0,106,111.36000061035156,1.2486194,0.02861943721771243,1.2209636
SBUX,2025-03-07,107.0,0.99,0.91,1.0,2.0,100,111.36000061035156,0.95079106,-0.03920893907546996,0.92313516
SBUX,2025-03-07,106.0,0.76,0.72,0.91,4.0,51,111.36000061035156,0.8057527,0.045752694606781,0.7780968
SBUX,2025-03-07,105.0,0.65,0.57,0.63,9.0,269,111.36000061035156,0.6486157,-0.0013842821121216042,0.6209598
SBUX,2025-03-07,104.0,0.54,0.43,0.54,7.0,534,111.36000061035156,0.6040468,0.06404682159423825,0.5763909
SBUX,2025-03-07,103.0,0.38,0.34,0.39,6.0,82,111.36000061035156,0.4435915,0.06359150528907775,0.41593564
SBUX,2025-03-07,102.0,0.32,0.26,0.48,1.0,63,111.36000061035156,0.29535243,-0.024647570848464972,0.26769656
NKE,2025-03-07,70.0,1.93,1.9,2.01,80.0,396,70.22000122070312,1.7963381,-0.13366191864013666,1.7686822
NKE,2025-03-07,69.0,1.47,1.46,1.51,20.0,212,70.22000122070312,1.410134,-0.05986604213714597,1.3824781
NKE,2025-03-07,68.0,1.2,1.1,1.16,2.0,67,70.22000122070312,1.1921037,-0.007896256446838334,1.1644479
NKE,2025-03-07,67.0,0.86,0.81,0.99,30.0,289,70.22000122070312,0.83155483,-0.028445169925689684,0.80389893
NKE,2025-03-07,66.0,0.59,0.6,0.66,10.0,141,70.22000122070312,0.5752536,-0.014746394157409637,0.5475977
NKE,2025-03-07,65.0,0.47,0.44,0.5,24.0,163,70.22000122070312,0.46947578,-0.0005242240428924294,0.4418199
NKE,2025-03-07,64.0,0.47,0.32,0.37,1.0,18,70.22000122070312,0.403614,-0.06638598561286924,0.37595814
NKE,2025-03-07,63.0,0.5,0.24,0.32,64.0,52,70.22000122070312,0.39671165,-0.10328835248947144,0.36905578
NKE,2025-03-07,62.0,0.23,0.0,0.23,12.0,58,70.22000122070312,0.23217316,0.0021731597185134788,0.20451728
NKE,2025-03-07,60.0,0.12,0.11,0.16,21.0,9,70.22000122070312,0.15293536,0.032935355901718144,0.12527947
LOW,2025-03-07,250.0,6.67,5.3,5.5,20.0,18,254.81500244140625,6.279337,-0.39066307067871087,6.251681
LOW,2025-03-07,245.0,4.82,3.7,3.95,6.0,10,254.81500244140625,4.7391553,-0.08084470748901396,4.711499
LOW,2025-03-07,240.0,2.78,2.57,2.74,1.0,18,254.81500244140625,2.581593,-0.19840696334838848,2.5539372
LOW,2025-03-07,235.0,1.95,1.74,2.03,1.0,5,254.81500244140625,1.8485584,-0.10144157409667964,1.8209026
LOW,2025-03-07,230.0,1.13,1.1,1.37,,4,254.81500244140625,1.0387815,-0.09121847629547108,1.0111257
LOW,2025-03-07,225.0,0.8,0.74,0.99,,1,254.81500244140625,0.7644475,-0.035552489757537886,0.7367916
LOW,2025-03-07,215.0,0.31,0.37,0.63,1.0,6,254.81500244140625,0.40254888,0.09254887938499451,0.374893
MCD,2025-03-07,305.0,5.15,4.8,5.35,48.0,31,306.0450134277344,5.1411595,-0.008840465545654652,5.1135035
MCD,2025-03-07,300.0,3.3,3.0,3.2,101.0,6,306.0450134277344,3.3465683,0.04656834602355975,3.3189125
MCD,2025-03-07,295.0,2.05,1.75,2.0,86.0,10,306.0450134277344,2.0887473,0.03874726295471209,2.0610914
MCD,2025-03-07,290.0,1.13,0.0,1.33,2.0,6,306.0450134277344,1.1873171,0.05731713294982921,1.1596613
MCD,2025-03-07,285.0,0.59,0.68,1.02,7.0,18,306.0450134277344,0.59250605,0.0025060510635376287,0.56485015
MCD,2025-03-07,280.0,0.47,0.41,0.66,21.0,89,306.0450134277344,0.49789375,0.027893750667572048,0.47023788
MCD,2025-03-07,275.0,0.29,0.11,0.75,14.0,130,306.0450134277344,0.3575169,0.06751691460609438,0.32986104
MCD,2025-03-07,270.0,0.31,0.1,0.34,17.0,62,306.0450134277344,0.30125636,-0.008743641376495359,0.2736005
MCD,2025-03-07,265.0,0.15,0.04,0.3,1.0,13,306.0450134277344,0.14570521,-0.0042947918176650945,0.11804932
MCD,2025-03-07,260.0,0.42,0.01,0.6,6.0,20,306.0450134277344,0.43953246,0.01953245878219606,0.4118766
DIS,2025-03-07,108.0,1.76,1.73,1.8,1.0,36,108.81999969482422,1.7980423,0.03804229736328124,1.7703865
DIS,2025-03-07,107.0,1.38,1.36,1.42,2.0,236,108.81999969482422,1.8037721,0.42377209186553966,1.7761163
DIS,2025-03-07,106.0,1.11,1.08,1.13,34.0,1092,108.81999969482422,1.3019863,0.19198633670806875,1.2743305
DIS,2025-03-07,105.0,0.86,0.84,0.9,3.0,223,108.81999969482422,0.9036216,0.04362161397933961,0.8759657
DIS,2025-03-07,104.0,0.68,0.66,0.71,1.0,250,108.81999969482422,0.72589487,0.0458948683738708,0.69823897
DIS,2025-03-07,103.0,0.48,0.5,0.56,1.0,9,108.81999969482422,0.51855814,0.03855814456939699,0.49090227
DIS,2025-03-07,102.0,0.4,0.4,0.44,12.0,7,108.81999969482422,0.49057478,0.09057477712631223,0.4629189
DIS,2025-03-07,101.0,0.37,0.31,0.36,30.0,64,108.81999969482422,0.39060342,0.020603423118591313,0.36294755
DIS,2025-03-07,100.0,0.26,0.25,0.28,24.0,91,108.81999969482422,0.3083474,0.0483474040031433,0.28069153
DIS,2025-03-07,99.0,0.29,0.19,0.23,,2,108.81999969482422,0.30154535,0.01154535174369814,0.27388948
WMT,2025-03-07,101.0,2.58,2.58,2.63,3.0,16,101.94499969482422,2.5922604,0.012260360717773366,2.5646045
WMT,2025-03-07,100.0,2.22,2.16,2.22,119.0,283,101.94499969482422,2.2628522,0.04285219192504863,2.2351964
WMT,2025-03-07,99.0,1.95,1.83,1.88,14.0,65,101.94499969482422,1.9589121,0.008912134170532271,1.9312563
WMT,2025-03-07,98.0,1.57,1.5,1.56,10.0,65,101.94499969482422,1.5369822,-0.033017821311950746,1.5093263
WMT,2025-03-07,97.0,1.34,1.25,1.3,4.0,51,101.94499969482422,1.3112688,-0.02873119354248055,1.283613
WMT,2025-03-07,96.0,1.08,1.03,1.07,11.0,113,101.94499969482422,1.0643705,-0.015629487037658762,1.0367147
WMT,2025-03-07,95.0,0.9,0.84,0.88,2.0,89,101.94499969482422,1.2756772,0.37567720413208006,1.2480214
WMT,2025-03-07,94.0,0.7,0.68,0.73,1.0,115,101.94499969482422,0.74088055,0.040880548954010054,0.71322465
WMT,2025-03-07,93.0,0.62,0.55,0.6,5653.0,251,101.94499969482422,0.54904586,-0.0709541392326355,0.52138996
WMT,2025-03-07,92.0,0.47,0.45,0.49,10.0,2426,101.94499969482422,0.49635002,0.02635002017021182,0.46869415
XOM,2025-03-07,110.0,2.6,2.39,2.42,1.0,12,110.7249984741211,2.6020641,0.0020641326904295987,2.5744083
XOM,2025-03-07,109.0,2.6,1.91,1.99,1.0,33,110.7249984741211,2.6200662,0.020066165924072177,2.5924103
XOM,2025-03-07,108.0,1.58,1.56,1.6,4.0,22,110.7249984741211,1.6316423,0.05164234161376946,1.6039865
XOM,2025-03-07,107.0,1.29,1.22,1.29,8.0,117,110.7249984741211,1.2988079,0.008807859420776332,1.271152
XOM,2025-03-07,106.0,1.01,0.96,1.0,3.0,46,110.7249984741211,1.0363636,0.026363601684570304,1.0087078
XOM,2025-03-07,105.0,0.85,0.75,0.78,9.0,381,110.7249984741211,0.90784883,0.0578488349914551,0.88019294
XOM,2025-03-07,104.0,0.6,0.58,0.62,4.0,225,110.7249984741211,0.6526985,0.05269851684570315,0.6250426
XOM,2025-03-07,103.0,0.5,0.46,0.5,3.0,72,110.7249984741211,0.50322413,0.0032241344451904297,0.47556826
XOM,2025-03-07,102.0,0.55,0.35,0.39,12.0,105,110.7249984741211,0.5920902,0.04209018945693965,0.5644343
XOM,2025-03-07,101.0,0.32,0.27,0.31,1.0,150,110.7249984741211,0.32909048,0.00909047603607177,0.3014346
UPS,2025-03-07,114.0,2.74,2.75,2.84,3.0,9,114.51000213623048,2.7034144,-0.036585559844970916,2.6757586
UPS,2025-03-07,113.0,2.8,2.24,2.33,1.0,28,114.51000213623048,2.81463,0.014630031585693537,2.7869742
UPS,2025-03-07,111.0,2.15,1.46,1.53,8.0,10,114.51000213623048,2.157318,0.007318115234375089,2.1296623
UPS,2025-03-07,110.0,1.24,1.15,1.21,4.0,316,114.51000213623048,1.2751588,0.03515876293182374,1.2475029
UPS,2025-03-07,109.0,1.52,0.9,0.96,5.0,4,114.51000213623048,1.833403,0.3134029912948608,1.8057472
UPS,2025-03-07,108.0,0.74,0.7,0.76,4.0,10,114.51000213623048,0.87150896,0.13150895595550538,0.84385306
UPS,2025-03-07,107.0,0.95,0.54,0.59,4.0,5,114.51000213623048,0.9017325,-0.048267495632171586,0.8740766
UPS,2025-03-07,105.0,0.35,0.32,0.36,3.0,257,114.51000213623048,0.26332977,-0.08667022585868833,0.23567389
UPS,2025-03-07,103.0,0.26,0.18,0.23,,4,114.51000213623048,0.3186512,0.058651199340820304,0.29099533
UPS,2025-03-07,100.0,0.18,0.0,0.38,2.0,114,114.51000213623048,0.1692789,-0.010721095204353326,0.14162302
HD,2025-03-07,410.0,9.9,9.8,10.2,12.0,70,413.2850036621094,9.78123,-0.11877002716064489,9.753574
HD,2025-03-07,405.0,8.8,8.0,8.35,2.0,824,413.2850036621094,8.749662,-0.05033760070800852,8.722007
HD,2025-03-07,400.0,6.18,6.4,6.75,2.0,52,413.2850036621094,6.238247,0.05824691772460966,6.210591
HD,2025-03-07,395.0,5.72,5.0,5.45,2.0,11,413.2850036621094,6.811257,1.0912568855285647,6.783601
HD,2025-03-07,390.0,4.35,4.15,4.35,2.0,21,413.2850036621094,4.288609,-0.06139097213745082,4.260953
HD,2025-03-07,385.0,3.49,3.15,3.5,4.0,25,413.2850036621094,3.4195802,-0.07041977882385275,3.3919244
HD,2025-03-07,380.0,2.9,2.64,2.81,,1,413.2850036621094,2.8743036,-0.025696420669555575,2.8466477
HD,2025-03-07,375.0,2.22,2.11,2.27,2.0,1,413.2850036621094,2.2371502,0.017150192260741992,2.2094944
HD,2025-03-07,370.0,1.78,1.59,2.13,1.0,9,413.2850036621094,1.8005339,0.020533890724182102,1.772878
HD,2025-03-07,365.0,1.84,1.26,1.5,1.0,1,413.2850036621094,1.8011907,-0.038809266090393146,1.7735349
TMO,2025-03-07,550.0,14.1,13.5,14.6,6.0,95,550.5999755859375,14.082115,-0.017884826660155895,14.05446
TMO,2025-03-07,540.0,8.7,9.1,10.3,6.0,79,550.5999755859375,8.744559,0.044559288024903054,8.716904
TMO,2025-03-07,530.0,5.53,6.0,6.8,4.0,55,550.5999755859375,5.5823503,0.05235025405883764,5.554694
TMO,2025-03-07,520.0,0.53,3.7,4.5,1.0,117,550.5999755859375,0.74690497,0.21690496921539304,0.71924907
TMO,2025-03-07,510.0,2.25,1.75,3.1,,5,550.5999755859375,2.1998127,-0.05018734931945801,2.1721568
TMO,2025-03-07,480.0,0.15,0.05,3.1,16.0,17,550.5999755859375,0.07424578,-0.07575421929359435,0.0465899
PYPL,2025-03-07,78.0,2.19,2.36,2.42,28.0,366,78.43000030517578,2.1657407,-0.02425927162170405,2.138085
PYPL,2025-03-07,77.0,1.99,1.92,2.0,8.0,381,78.43000030517578,1.9548007,-0.03519927501678466,1.9271449
PYPL,2025-03-07,76.0,1.46,1.56,1.6,5.0,51,78.43000030517578,1.5472035,0.08720354080200199,1.5195477
PYPL,2025-03-07,75.0,1.27,1.23,1.29,17.0,795,78.43000030517578,1.1802517,-0.08974828243255617,1.1525959
PYPL,2025-03-07,74.0,0.93,0.96,1.04,85.0,39,78.43000030517578,1.0464392,0.1164391708374023,1.0187833
PYPL,2025-03-07,73.0,0.75,0.74,0.82,22.0,16,78.43000030517578,0.7565742,0.00657421350479126,0.7289183
PYPL,2025-03-07,72.0,0.62,0.57,0.64,1.0,50,78.43000030517578,0.5478639,-0.07213609933853149,0.520208
PYPL,2025-03-07,71.0,0.41,0.45,0.49,3.0,53,78.43000030517578,0.42897266,0.018972661495208765,0.4013168
PYPL,2025-03-07,70.0,0.32,0.34,0.39,4.0,379,78.43000030517578,0.33012772,0.010127716064453118,0.30247185
PYPL,2025-03-07,69.0,0.25,0.25,0.29,100.0,6,78.43000030517578,0.2942819,0.04428189992904663,0.26662603
UBER,2025-03-07,77.0,2.84,2.88,3.0,38.0,41,77.39520263671875,2.4527917,-0.38720830917358384,2.4251359
UBER,2025-03-07,76.0,2.45,2.4,2.46,48.0,172,77.39520263671875,2.3301508,-0.1198491573333742,2.302495
UBER,2025-03-07,75.0,1.95,1.97,2.03,124.0,302,77.39520263671875,1.8394943,-0.1105056524276733,1.8118385
UBER,2025-03-07,74.0,1.66,1.61,1.65,33.0,97,77.39520263671875,1.5528811,-0.10711887836456291,1.5252253
UBER,2025-03-07,73.0,1.33,1.26,1.3,26.0,110,77.39520263671875,1.2801021,-0.049897866249084544,1.2524463
UBER,2025-03-07,72.0,1.0,1.0,1.05,191.0,55,77.39520263671875,0.88537544,-0.11462455987930298,0.85771954
UBER,2025-03-07,71.0,0.66,0.8,0.84,106.0,27,77.39520263671875,0.60900146,-0.050998542308807404,0.58134556
UBER,2025-03-07,70.0,0.62,0.61,0.66,128.0,166,77.39520263671875,0.5652401,-0.05475991487503051,0.5375842
UBER,2025-03-07,69.0,0.5,0.48,0.51,68.0,126,77.39520263671875,0.43073222,-0.06926777958869934,0.40307635
UBER,2025-03-07,68.0,0.39,0.37,0.4,178.0,103,77.39520263671875,0.39353907,0.0035390710830688343,0.3658832
ZM,2025-03-07,87.0,4.0,3.8,3.95,1.0,1,87.9800033569336,4.1012826,0.10128259658813477,4.0736265
ZM,2025-03-07,86.0,3.65,3.35,3.5,9.0,351,87.9800033569336,3.7838185,0.13381848335266122,3.7561626
ZM,2025-03-07,85.0,3.55,2.79,3.1,2.0,18,87.9800033569336,3.3824465,-0.16755347251892072,3.3547907
ZM,2025-03-07,84.0,2.7,2.59,2.77,2.0,5,87.9800033569336,2.6545131,-0.04548687934875506,2.6268573
ZM,2025-03-07,83.0,3.04,2.26,2.34,2.0,10,87.9800033569336,2.822477,-0.21752289772033695,2.7948213
ZM,2025-03-07,82.0,2.6,1.92,2.17,,1,87.9800033569336,2.5062802,-0.09371981620788583,2.4786243
ZM,2025-03-07,81.0,2.2,1.62,1.91,13.0,25,87.9800033569336,2.1634014,-0.03659863471984881,2.1357455
ZM,2025-03-07,80.0,1.86,1.42,1.56,9.0,23,87.9800033569336,1.8120221,-0.04797791004180918,1.7843663
ZM,2025-03-07,79.0,1.75,1.21,1.32,,1,87.9800033569336,1.7547712,0.004771232604980469,1.7271154
ZM,2025-03-07,78.0,1.23,0.76,1.17,,12,87.9800033569336,1.3152055,0.085205454826355,1.2875496
TEAM,2025-03-07,320.0,13.1,10.1,10.6,2.0,18,323.8349914550781,13.098829,-0.0011707305908199572,13.071174
TEAM,2025-03-07,315.0,12.2,8.0,8.4,4.0,15,323.8349914550781,11.920526,-0.27947444915771413,11.89287
TEAM,2025-03-07,310.0,9.8,6.2,6.5,15.0,19,323.8349914550781,9.750851,-0.049149322509766336,9.723195
TEAM,2025-03-07,305.0,5.68,4.7,5.1,4.0,12,323.8349914550781,5.952827,0.27282697677612333,5.925171
TEAM,2025-03-07,300.0,5.1,3.5,3.8,2.0,16,323.8349914550781,5.065556,-0.03444395065307582,5.0379
TEAM,2025-03-07,295.0,5.4,2.65,3.0,7.0,10,323.8349914550781,5.2710495,-0.1289505004882816,5.2433934
TEAM,2025-03-07,290.0,6.88,1.8,2.75,2.0,6,323.8349914550781,6.5397367,-0.3402632522583007,6.5120807
TEAM,2025-03-07,285.0,2.3,1.4,2.5,,1,323.8349914550781,2.4452379,0.1452378749847414,2.417582
TEAM,2025-03-07,280.0,1.85,0.0,1.35,2.0,9,323.8349914550781,1.859068,0.00906803607940665,1.8314122
TEAM,2025-03-07,275.0,1.5,0.0,1.1,1.0,41,323.8349914550781,1.5735632,0.07356321811676025,1.5459074
MDB,2025-03-07,280.0,20.42,16.4,21.8,2.0,2,282.6700134277344,20.33759,-0.08241073608398608,20.309933
MDB,2025-03-07,275.0,17.5,15.0,19.05,1.0,11,282.6700134277344,17.355324,-0.14467620849609375,17.327667
MDB,2025-03-07,270.0,15.3,11.5,16.5,4.0,1353,282.6700134277344,15.18752,-0.11247997283935618,15.159864
MDB,2025-03-07,265.0,15.96,9.1,17.4,2.0,5,282.6700134277344,15.811964,-0.14803596496582117,15.784308
MDB,2025-03-07,260.0,10.56,7.05,12.5,1.0,7,282.6700134277344,10.457258,-0.10274177551269581,10.429603
MDB,2025-03-07,255.0,8.22,5.05,13.3,1.0,4,282.6700134277344,8.223529,0.0035288619995110793,8.195873
MDB,2025-03-07,250.0,7.63,3.3,10.4,1.0,7,282.6700134277344,7.5719204,-0.058079605102538956,7.5442643
MDB,2025-03-07,245.0,7.18,2.01,10.1,1.0,2,282.6700134277344,7.123737,-0.056263141632079794,7.096081
MDB,2025-03-07,240.0,6.6,1.0,8.8,2.0,6,282.6700134277344,6.6203694,0.02036943435668981,6.5927134
MDB,2025-03-07,235.0,7.01,0.3,7.8,,29,282.6700134277344,6.906844,-0.1031558609008787,6.879188
DKNG,2025-03-07,42.0,2.57,2.1,2.15,2.0,8,42.415000915527344,2.493735,-0.0762649250030516,2.4660792
DKNG,2025-03-07,41.0,1.68,1.64,1.7,201.0,206,42.415000915527344,1.6203363,-0.0596637058258056,1.5926805
DKNG,2025-03-07,40.0,1.53,1.28,1.34,29.0,40,42.415000915527344,1.4211967,-0.10880330085754397,1.3935409
DKNG,2025-03-07,39.0,1.0,0.92,1.0,10.0,52,42.415000915527344,1.0228415,0.022841453552246094,0.99518555
DKNG,2025-03-07,38.0,0.86,0.7,0.75,102.0,56,42.415000915527344,1.2636852,0.4036852264404297,1.2360294
DKNG,2025-03-07,37.0,0.53,0.52,0.56,22.0,6,42.415000915527344,0.41771662,-0.11228337764739993,0.39006075
DKNG,2025-03-07,36.0,0.53,0.26,0.41,12.0,52,42.415000915527344,0.43525603,-0.09474396586418155,0.40760016
DKNG,2025-03-07,35.0,0.39,0.27,0.3,6.0,16,42.415000915527344,0.3507858,-0.03921420812606813,0.32312992
DKNG,2025-03-07,34.0,0.2,0.0,0.23,101.0,10,42.415000915527344,0.26167893,0.06167893409729003,0.23402305
DKNG,2025-03-07,33.0,0.33,0.13,0.19,,6,42.415000915527344,0.27437687,-0.05562313079833986,0.24672098
